web-scraper-order,web-scraper-start-url,nama-resto,nama-resto-href,nama-makanan,harga-makanan,detail-makanan
"1520910451-2261","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Bebek Kecap Tiociu","Rp. 66,000","Quarter"
"1520910700-2947","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kodok angsiu","Rp. 93,600",""
"1520910082-1624","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Sop Iga Spesial Goreng+Nasi","Rp. 75,000",""
"1520910637-2771","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Fanta","Rp. 6,600",""
"1520910946-3511","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Tumpeng Kebuli Kambing 15 Org","Rp. 630,000",""
"1520909596-1342","https://www.pumasera.com/content/restaurant","The Halal Bros","https://www.pumasera.com/content/restaurant/detail/the-halal-bros","Chicken Over Rice","Rp. 55,000",""
"1520910700-3047","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Mie siram udang","Rp. 90,000",""
"1520911312-3826","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Kepiting Rebus","Rp. 160,000","Per Porsi"
"1520910637-2725","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Gado-Gado","Rp. 19,800",""
"1520910514-2486","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Mie Goreng/Rebus","Rp. 27,500",""
"1520911007-3582","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Es Jeruk Murni","Rp. 23,100",""
"1520910514-2526","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Sambal Goreng Ati 1/2","Rp. 8,800","per box"
"1520910451-2156","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Kailan Cah Sapi","Rp. 77,000","Reguler"
"1520910082-1621","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Sop Iga Cabe Ijo+Nasi","Rp. 50,000",""
"1520910325-1841","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Ayam Cah Caisim","Rp. 45,000",""
"1520911190-3744","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Mun Tahu","Rp. 24,000",""
"1520910575-2647","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Gulai Otak","Rp. 20,900",""
"1520910082-1681","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Nasi Putih","Rp. 5,000",""
"1520909658-1452","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Angsio Pocay Tahu(S)","Rp. 78,540",""
"1520910514-2599","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Coca Cola Kaleng","Rp. 11,000",""
"1520910451-2190","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Asparagus Cah Jamur","Rp. 99,000","Large"
"1520910823-3226","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Cap Cay","Rp. 33,000",""
"1520910264-1807","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Juice Reformasi","Rp. 24,200","Mix 3 Rasa (Jambu, Mangga, Alpukat)"
"1520910761-3123","https://www.pumasera.com/content/restaurant","Rempa Manado","https://www.pumasera.com/content/restaurant/detail/rempa-manado","Tambahan Kerupuk","Rp. 5,000",""
"1520911007-3530","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Udang Pacet Jumbo","Rp. 30,250","Ons"
"1520910514-2538","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Soto Betawi","Rp. 22,000",""
"1520910700-3042","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Mie goreng kepiting","Rp. 60,000",""
"1520910946-3516","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Tumpeng Kebuli Ayam 25 Org","Rp. 780,000",""
"1520910264-1776","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Ayam Pop/Rendang/Madu/Cabe Ijo","Rp. 19,800",""
"1520910514-2525","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Krupuk Ikan","Rp. 5,500",""
"1520910082-1632","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Telor Penyet+Nasi","Rp. 17,000",""
"1520911190-3649","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Kulit","Rp. 6,000",""
"1520910387-1984","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Cheese","Rp. 16,500",""
"1520910325-1847","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Babi Cah Sayur Asin","Rp. 45,000",""
"1520910885-3425","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Ice Almond Lengkeng","Rp. 48,510",""
"1520910700-2998","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Sapi kailan jagung muda saos tiram","Rp. 96,000",""
"1520910885-3372","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Cakue Udang Mayonaise","Rp. 56,595",""
"1520910451-2370","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Bistik Ayam","Rp. 121,000","Large"
"1520911190-3676","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Kembang Kol Cah Ayam","Rp. 25,000",""
"1520910700-3045","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Lomie","Rp. 79,200",""
"1520910451-2415","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Mie Ulang Tahun","Rp. 115,500","Large"
"1520909899-1544","https://www.pumasera.com/content/restaurant","Soto Ambengan Pak Sadi","https://www.pumasera.com/content/restaurant/detail/soto-ambengan-pak-sadi","Nasi Putih","Rp. 7,700",""
"1520910082-1613","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Sop Konro Spesial+Nasi","Rp. 75,000",""
"1520909321-1149","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Milk Coffee","Rp. 16,500",""
"1520910082-1651","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Ayam Kampung Goreng Cobex\\\'s+Nasi","Rp. 28,000",""
"1520910451-2258","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ginjal Babi","Rp. 22,000","Pax"
"1520909596-1346","https://www.pumasera.com/content/restaurant","The Halal Bros","https://www.pumasera.com/content/restaurant/detail/the-halal-bros","Falafel and Chicken Over Rice","Rp. 55,000",""
"1520911190-3700","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Ayam Tahu Tausi","Rp. 26,000",""
"1520910514-2438","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Gulai Ati/Limpa","Rp. 18,700",""
"1520909303-1005","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Wedang Ronde","Rp. 13,750",""
"1520910325-1895","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Lapis Ayam","Rp. 48,000",""
"1520910700-3097","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Juice sirsak","Rp. 0",""
"1520909321-1089","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Sup Iga Sum Sum","Rp. 63,800",""
"1520909960-1563","https://www.pumasera.com/content/restaurant","Sop Kaki Kambing Dudung Roxy","https://www.pumasera.com/content/restaurant/detail/sop-kaki-kambing-dudung-roxy","Daging","Rp. 11,000",""
"1520911190-3717","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Gurame Asem Manis","Rp. 70,000",""
"1520911190-3683","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Cap Cay Cah Ayam","Rp. 23,000",""
"1520910264-1830","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Teh Botol","Rp. 5,500",""
"1520909348-1178","https://www.pumasera.com/content/restaurant","Warung Bejo","https://www.pumasera.com/content/restaurant/detail/warung-bejo","TAHU TEMPE","Rp. 3,000",""
"1520910637-2727","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Mie Goreng/Rebus","Rp. 19,800",""
"1520911190-3645","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Siomay","Rp. 11,000","Isi 5"
"1520911251-3802","https://www.pumasera.com/content/restaurant","Oto Bento","https://www.pumasera.com/content/restaurant/detail/oto-bento","Ocha","Rp. 9,000",""
"1520909535-1293","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Rica Roa","Rp. 60,000",""
"1520910451-2400","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Nasi Putih","Rp. 8,800","Pax"
"1520910264-1801","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Capcay","Rp. 11,000",""
"1520910700-3002","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Sapi masak sayur kailan","Rp. 96,000",""
"1520911190-3721","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Gurame Goreng Kipas","Rp. 63,000",""
"1520910700-2962","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Pare masak sapi","Rp. 90,000",""
"1520911312-3865","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Sate nona-nona","Rp. 30,000","Per Porsi"
"1520911190-3661","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Nasi + Ayam Cah Kailan","Rp. 21,000","Bonus: Capcay+Teh/Es Teh/Aqua Gelas"
"1520909474-1265","https://www.pumasera.com/content/restaurant","Tinoor Masakan Asli Manado","https://www.pumasera.com/content/restaurant/detail/tinoor-masakan-asli-manado","Ayam woku","Rp. 66,000","Per porsi"
"1520909658-1471","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Sapo Aneka Sayur & Soun(S)","Rp. 78,540",""
